occurrence_id	block_id	assembly_version	replicon_accession	bioproject_accession	organism_harmonized	genus	frozen_group	determinant_name	gene_family	portability_class	topology	wrapped_circular	truncated	block_n_args	weight_block_balanced	s2_selected	dist_any_bp	dist_is_bp	dist_integrase_bp	censored_any	censored_is	censored_integrase	overlap_zero	in_block_feature_beyond_window
GCF_017916195.1|NZ_CP072825.1|oqxA|3693669|3694841	blk011535	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_017916195.1|NZ_CP072825.1|fosA|3757998|3758411	blk011536	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_017916195.1|NZ_CP072825.1|blaTEM-1|5359446|5360303	blk011537	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaTEM-1	blaTEM	B	circular	no	no	5	0.2	1	183	183		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|blaOXA-9|5361006|5361827	blk011537	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaOXA-9	blaOXA	B	circular	no	no	5	0.2	0	269	269		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|aadA1|5361890|5362675	blk011537	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	aadA1	aadA1	B	circular	no	no	5	0.2	0	858	858		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|aac(6')-Ib|5362748|5363299	blk011537	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	aac(6')-Ib	aac(6')	B	circular	no	no	5	0.2	0	234	234		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|aac(3)-IId|5367597|5368454	blk011537	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	aac(3)-IId	aac(3)	B	circular	no	no	5	0.2	0	338	338		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|dfrA14|5416233|5416703	blk011538	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	dfrA14	dfrA14	B	circular	no	no	1	1.0	1	156	156	156	0	0	0	0	0
GCF_017916195.1|NZ_CP072825.1|tet(B)|5461429|5462631	blk011539	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	tet(B)	tet(B)	B	circular	no	no	1	1.0	1	2862	2862		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|sul2|5497494|5498306	blk011540	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	sul2	sul2	B	circular	no	no	3	0.3333333333333333	0	569	569		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|blaOXA-48|5502439|5503233	blk011540	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaOXA-48	blaOXA	B	circular	no	no	3	0.3333333333333333	0	5514	5514		0	0	1	0	0
GCF_017916195.1|NZ_CP072825.1|blaSHV|5523067|5523837	blk011540	GCF_017916195.1	NZ_CP072825.1	PRJNA719286	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV	blaSHV	B	circular	no	no	3	0.3333333333333333	1	87	87		0	0	1	0	0
GCF_017916215.1|NZ_CP072826.1|blaSHV-11|117356|118213	blk011541	GCF_017916215.1	NZ_CP072826.1	PRJNA719361	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_017916215.1|NZ_CP072826.1|oqxB19|3960869|3964018	blk011542	GCF_017916215.1	NZ_CP072826.1	PRJNA719361	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB19	oqxB19	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_017916215.1|NZ_CP072826.1|oqxA|3964045|3965217	blk011542	GCF_017916215.1	NZ_CP072826.1	PRJNA719361	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_017916215.1|NZ_CP072826.1|fosA|4028374|4028787	blk011543	GCF_017916215.1	NZ_CP072826.1	PRJNA719361	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_014490685.2|NZ_CP072905.1|blaSHV-11|859459|860316	blk011544	GCF_014490685.2	NZ_CP072905.1	PRJNA596513	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_014490685.2|NZ_CP072905.1|blaCTX-M-15|2025551|2026423	blk011545	GCF_014490685.2	NZ_CP072905.1	PRJNA596513	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaCTX-M-15	blaCTX-M	B	circular	no	no	1	1.0	1	256	256		0	0	1	0	0
GCF_014490685.2|NZ_CP072905.1|fosA|2726268|2726681	blk011546	GCF_014490685.2	NZ_CP072905.1	PRJNA596513	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_014490685.2|NZ_CP072905.1|oqxB|4630714|4633863	blk011547	GCF_014490685.2	NZ_CP072905.1	PRJNA596513	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_014490685.2|NZ_CP072905.1|oqxA|4633890|4635062	blk011547	GCF_014490685.2	NZ_CP072905.1	PRJNA596513	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_017968865.1|NZ_CP072914.1|oqxA|2600936|2602108	blk011548	GCF_017968865.1	NZ_CP072914.1	PRJNA683049	Klebsiella oxytoca	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_017968865.1|NZ_CP072914.1|oqxB|2602135|2605284	blk011548	GCF_017968865.1	NZ_CP072914.1	PRJNA683049	Klebsiella oxytoca	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_017968865.1|NZ_CP072914.1|blaOXY-2-6|4224482|4225351	blk011549	GCF_017968865.1	NZ_CP072914.1	PRJNA683049	Klebsiella oxytoca	Klebsiella	Klebsiella group	blaOXY-2-6	blaOXY-2	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018069685.1|NZ_CP072938.1|oqxB5|1218485|1221634	blk011550	GCF_018069685.1	NZ_CP072938.1	PRJNA720753	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB5	oqxB5	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018069685.1|NZ_CP072938.1|oqxA|1221661|1222833	blk011550	GCF_018069685.1	NZ_CP072938.1	PRJNA720753	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018069685.1|NZ_CP072938.1|blaSHV-1|2909639|2910496	blk011551	GCF_018069685.1	NZ_CP072938.1	PRJNA720753	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018069685.1|NZ_CP072938.1|fosA|4777576|4777992	blk011552	GCF_018069685.1	NZ_CP072938.1	PRJNA720753	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075005.1|NZ_CP072945.1|blaACT-45|520886|522028	blk011553	GCF_018075005.1	NZ_CP072945.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaACT-45	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075005.1|NZ_CP072945.1|fosA|684298|684720	blk011554	GCF_018075005.1	NZ_CP072945.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075005.1|NZ_CP072945.1|aph(3')-Ia|2435762|2436574	blk011555	GCF_018075005.1	NZ_CP072945.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aph(3')-Ia	aph(3')	B	circular	no	no	1	1.0	1	161	161		0	0	1	0	0
GCF_018075005.1|NZ_CP072945.1|oqxB|3462721|3465867	blk011556	GCF_018075005.1	NZ_CP072945.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018075005.1|NZ_CP072945.1|oqxA|3465894|3467066	blk011556	GCF_018075005.1	NZ_CP072945.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018075085.1|NZ_CP072949.1|oqxB19|1175733|1178882	blk011557	GCF_018075085.1	NZ_CP072949.1	PRJNA201967	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB19	oqxB19	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018075085.1|NZ_CP072949.1|oqxA|1178909|1180081	blk011557	GCF_018075085.1	NZ_CP072949.1	PRJNA201967	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018075085.1|NZ_CP072949.1|blaSHV-27|2790803|2791660	blk011558	GCF_018075085.1	NZ_CP072949.1	PRJNA201967	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-27	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075085.1|NZ_CP072949.1|fosA|4669953|4670369	blk011559	GCF_018075085.1	NZ_CP072949.1	PRJNA201967	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075145.1|NZ_CP072953.1|blaACT-16|415130|416272	blk011560	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaACT-16	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075145.1|NZ_CP072953.1|fosA|600867|601289	blk011561	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075145.1|NZ_CP072953.1|oqxB|3395445|3398594	blk011562	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018075145.1|NZ_CP072953.1|oqxA|3398621|3399793	blk011562	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018075145.1|NZ_CP072953.1|aph(6)-Id|4493949|4494782	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aph(6)-Id	aph(6)	B	circular	no	no	12	0.08333333333333333	0	961	961	961	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|aph(3'')-Ib|4494785|4495585	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aph(3'')-Ib	aph(3'')	B	circular	no	no	12	0.08333333333333333	0	158	158	158	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|dfrA19|4497362|4497928	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	dfrA19	dfrA19	B	circular	no	no	12	0.08333333333333333	0	606	606	606	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|sul1|4500643|4501479	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	sul1	sul1	B	circular	no	no	12	0.08333333333333333	0	408	408	1442	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|aadA2|4501987|4502775	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aadA2	aadA2	B	circular	no	no	12	0.08333333333333333	0	146	146	146	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|blaTEM-1|4514113|4514970	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaTEM-1	blaTEM	B	circular	no	no	12	0.08333333333333333	0	183	183		0	0	1	0	0
GCF_018075145.1|NZ_CP072953.1|blaTEM-1|4525620|4526477	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaTEM-1	blaTEM	B	circular	no	no	12	0.08333333333333333	0	183	183	4902	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|blaOXA-9|4527180|4528001	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaOXA-9	blaOXA	B	circular	no	no	12	0.08333333333333333	1	269	269	3378	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|aadA1|4528064|4528849	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aadA1	aadA1	B	circular	no	no	12	0.08333333333333333	0	858	858	2530	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|aac(6')-Ib'|4528922|4529473	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	aac(6')-Ib'	aac(6')-Ib'	B	circular	no	no	12	0.08333333333333333	0	234	234	1906	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|blaKPC-3|4538528|4539406	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaKPC-3	blaKPC	B	circular	no	no	12	0.08333333333333333	0	253	253	5434	0	0	0	0	0
GCF_018075145.1|NZ_CP072953.1|blaSHV-7|4545616|4546473	blk011563	GCF_018075145.1	NZ_CP072953.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaSHV-7	blaSHV	B	circular	no	no	12	0.08333333333333333	0	166	166	5013	0	0	0	0	0
GCF_018074945.1|NZ_CP072961.1|blaACT-16|415129|416271	blk011564	GCF_018074945.1	NZ_CP072961.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaACT-16	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018074945.1|NZ_CP072961.1|fosA|600866|601288	blk011565	GCF_018074945.1	NZ_CP072961.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018074945.1|NZ_CP072961.1|oqxB|3395444|3398593	blk011566	GCF_018074945.1	NZ_CP072961.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018074945.1|NZ_CP072961.1|oqxA|3398620|3399792	blk011566	GCF_018074945.1	NZ_CP072961.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018075245.1|NZ_CP072970.1|oqxA|1211126|1212298	blk011567	GCF_018075245.1	NZ_CP072970.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018075245.1|NZ_CP072970.1|oqxB|1212325|1215471	blk011567	GCF_018075245.1	NZ_CP072970.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018075245.1|NZ_CP072970.1|fosA|4106333|4106755	blk011568	GCF_018075245.1	NZ_CP072970.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075245.1|NZ_CP072970.1|blaACT-45|4271715|4272857	blk011569	GCF_018075245.1	NZ_CP072970.1	PRJNA201967	Enterobacter sp.	Enterobacter	other	blaACT-45	blaACT	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075325.1|NZ_CP072996.1|oqxB|1231138|1234287	blk011570	GCF_018075325.1	NZ_CP072996.1	PRJNA721027	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	B	circular	no	no	2	0.5	1	1512	1512	2538	0	0	0	0	0
GCF_018075325.1|NZ_CP072996.1|oqxA|1234314|1235486	blk011570	GCF_018075325.1	NZ_CP072996.1	PRJNA721027	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	B	circular	no	no	2	0.5	0	313	313	1339	0	0	0	0	0
GCF_018075325.1|NZ_CP072996.1|blaSHV-11|2868612|2869469	blk011571	GCF_018075325.1	NZ_CP072996.1	PRJNA721027	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018075325.1|NZ_CP072996.1|fosA|4746133|4746549	blk011572	GCF_018075325.1	NZ_CP072996.1	PRJNA721027	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_022558365.1|NZ_CP073002.1|oqxB|1229965|1233114	blk011573	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	B	circular	no	no	2	0.5	1	5361	5361	6387	0	0	0	0	0
GCF_022558365.1|NZ_CP073002.1|oqxA|1233141|1234313	blk011573	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	B	circular	no	no	2	0.5	0	4162	4162	5188	0	0	0	0	0
GCF_022558365.1|NZ_CP073002.1|blaSHV-11|2829885|2830742	blk011574	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_022558365.1|NZ_CP073002.1|sul1|3141169|3141726	blk011575	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	sul1	sul1	B	circular	no	no	2	0.5	1	65	65	1442	0	0	0	0	0
GCF_022558365.1|NZ_CP073002.1|aadA2|3142234|3143022	blk011575	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	aadA2	aadA2	B	circular	no	no	2	0.5	0	146	146	146	0	0	0	0	0
GCF_022558365.1|NZ_CP073002.1|fosA|4765983|4766399	blk011576	GCF_022558365.1	NZ_CP073002.1	PRJNA721481	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_001185665.2|NZ_CP073054.1|oqxB|1175694|1178843	blk011577	GCF_001185665.2	NZ_CP073054.1	PRJNA271899	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_001185665.2|NZ_CP073054.1|oqxA|1178870|1180042	blk011577	GCF_001185665.2	NZ_CP073054.1	PRJNA271899	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_001185665.2|NZ_CP073054.1|blaSHV-11|2577164|2578021	blk011578	GCF_001185665.2	NZ_CP073054.1	PRJNA271899	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-11	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_001185665.2|NZ_CP073054.1|fosA|4643271|4643687	blk011579	GCF_001185665.2	NZ_CP073054.1	PRJNA271899	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_024397815.1|NZ_CP073076.1|oqxB17|433933|437082	blk011580	GCF_024397815.1	NZ_CP073076.1	PRJNA721588	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB17	oqxB17	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_024397815.1|NZ_CP073076.1|oqxA10|437109|438281	blk011580	GCF_024397815.1	NZ_CP073076.1	PRJNA721588	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxA10	oqxA10	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_024397815.1|NZ_CP073076.1|blaSHV-1|1948096|1948953	blk011581	GCF_024397815.1	NZ_CP073076.1	PRJNA721588	Klebsiella pneumoniae	Klebsiella	Klebsiella group	blaSHV-1	blaSHV	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_024397815.1|NZ_CP073076.1|fosA|3824580|3824996	blk011582	GCF_024397815.1	NZ_CP073076.1	PRJNA721588	Klebsiella pneumoniae	Klebsiella	Klebsiella group	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138045.1|NZ_CP073080.1|aph(3')-IIb|959527|960330	blk011583	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaPDC-8|972692|973882	blk011583	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaPDC-8	blaPDC	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaKPC-2|2880804|2881682	blk011584	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaKPC-2	blaKPC	B	circular	no	no	1	1.0	1	253	253		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaKPC-2|3612672|3613550	blk011585	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaKPC-2	blaKPC	B	circular	no	no	2	0.5	1	253	253		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaKPC-2|3619151|3620029	blk011585	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaKPC-2	blaKPC	B	circular	no	no	2	0.5	0	253	253		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|fosA|4606815|4607219	blk011586	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138045.1|NZ_CP073080.1|aph(3')-VIa|5435372|5436148	blk011587	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-VIa	aph(3')	B	circular	no	no	5	0.2	0	131	131	3569	0	0	0	0	0
GCF_018138045.1|NZ_CP073080.1|ant(2'')-Ia|5443592|5444122	blk011587	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	ant(2'')-Ia	ant(2'')	B	circular	no	no	5	0.2	0	1026	1026		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|aac(6')-IIa|5444199|5444750	blk011587	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aac(6')-IIa	aac(6')	B	circular	no	no	5	0.2	0	1633	1633		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaCARB-2|5444871|5445734	blk011587	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaCARB-2	blaCARB	B	circular	no	no	5	0.2	0	2305	2305		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|sul1|5446295|5447131	blk011587	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	sul1	sul1	B	circular	no	no	5	0.2	1	1264	1264		0	0	1	0	0
GCF_018138045.1|NZ_CP073080.1|catB7|5483234|5483869	blk011588	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB7	catB7	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138045.1|NZ_CP073080.1|blaOXA-486|7056056|7056841	blk011589	GCF_018138045.1	NZ_CP073080.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-486	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138065.1|NZ_CP073082.1|aph(3')-IIb|914026|914829	blk011590	GCF_018138065.1	NZ_CP073082.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	aph(3')-IIb	aph(3')	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018138065.1|NZ_CP073082.1|blaPDC-3|927178|928368	blk011590	GCF_018138065.1	NZ_CP073082.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaPDC-3	blaPDC	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018138065.1|NZ_CP073082.1|fosA|4392171|4392575	blk011591	GCF_018138065.1	NZ_CP073082.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	fosA	fosA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138065.1|NZ_CP073082.1|catB7|4832314|4832949	blk011592	GCF_018138065.1	NZ_CP073082.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	catB7	catB7	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018138065.1|NZ_CP073082.1|blaOXA-904|6323957|6324742	blk011593	GCF_018138065.1	NZ_CP073082.1	PRJNA721782	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	blaOXA-904	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_018139045.1|NZ_CP073236.1|oqxA|791231|792403	blk011594	GCF_018139045.1	NZ_CP073236.1	PRJNA722171	Klebsiella pasteurii	Klebsiella	Klebsiella group	oqxA	oqxA	A	circular	no	no	2	0.5	0				1	1	1	0	0
GCF_018139045.1|NZ_CP073236.1|oqxB|792430|795567	blk011594	GCF_018139045.1	NZ_CP073236.1	PRJNA722171	Klebsiella pasteurii	Klebsiella	Klebsiella group	oqxB	oqxB	A	circular	no	no	2	0.5	1				1	1	1	0	0
GCF_018139045.1|NZ_CP073236.1|blaOXY-4-3|5454001|5454870	blk011595	GCF_018139045.1	NZ_CP073236.1	PRJNA722171	Klebsiella pasteurii	Klebsiella	Klebsiella group	blaOXY-4-3	blaOXY-4	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCF_002853115.2|NZ_CP073285.1|oqxB19|1173598|1176747	blk011596	GCF_002853115.2	NZ_CP073285.1	PRJNA353728	Klebsiella pneumoniae	Klebsiella	Klebsiella group	oqxB19	oqxB19	A	circular	no	no	2	0.5	0				1	1	1	0	0
