occurrence_id	block_id	bioproject_accession	organism_harmonized	genus	frozen_group	portability_class	weight_block_balanced	nmdist_dist_any_bp	nmdist_censored	endpoint_state	nmis_dist_bp	nmis_censored	n_complete_contained	n_complete_crossing	n_partial_or_boundary
GCF_009931075.1|NZ_CP030311.1|oqxB19|1143272|1146421	blk008143	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931075.1|NZ_CP030311.1|oqxA11|1146448|1147620	blk008143	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931075.1|NZ_CP030311.1|blaSHV-1|2065026|2065883	blk008144	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931075.1|NZ_CP030311.1|fosA10|4515194|4515610	blk008145	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931055.1|NZ_CP030313.1|oqxB25|1163537|1166686	blk008146	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931055.1|NZ_CP030313.1|oqxA|1166713|1167885	blk008146	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931055.1|NZ_CP030313.1|blaSHV-1|2675911|2676768	blk008147	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931055.1|NZ_CP030313.1|fosA|4587445|4587783	blk008148	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931095.1|NZ_CP030315.1|oqxB|1201694|1204843	blk008149	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931095.1|NZ_CP030315.1|oqxA|1204870|1206042	blk008149	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931095.1|NZ_CP030315.1|blaSHV-11|2731330|2732187	blk008150	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931095.1|NZ_CP030315.1|fosA|4623339|4623752	blk008151	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931175.1|NZ_CP030320.1|oqxB25|1162731|1165880	blk008152	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931175.1|NZ_CP030320.1|oqxA|1165907|1167079	blk008152	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931175.1|NZ_CP030320.1|blaSHV-1|2716725|2717582	blk008153	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_009931175.1|NZ_CP030320.1|fosA|4604603|4604941	blk008154	PRJNA477755	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288435.1|NZ_CP030327.1|fosA|1069588|1069992	blk008155	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288435.1|NZ_CP030327.1|blaPDC|2131956|2133146	blk008156	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288435.1|NZ_CP030327.1|aph(3')-IIb|2145495|2146298	blk008156	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288435.1|NZ_CP030327.1|blaOXA-486|3103414|3104199	blk008157	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288435.1|NZ_CP030327.1|catB7|4597725|4598360	blk008158	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288375.1|NZ_CP030341.1|oqxB|1519313|1522462	blk008159	PRJNA316321	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	6482	0	no_structurally_resolved_IS		1	0	0	0
GCF_003288375.1|NZ_CP030341.1|oqxA|1522489|1523661	blk008159	PRJNA316321	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.5	5283	0	no_structurally_resolved_IS		1	0	0	0
GCF_003288375.1|NZ_CP030341.1|aac(6')-Ib|3039905|3040456	blk008160	PRJNA316321	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	234	0	no_structurally_resolved_IS		1	0	0	0
GCF_003288375.1|NZ_CP030341.1|blaSHV-11|3083449|3084306	blk008161	PRJNA316321	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	7136	0	complete_and_fully_contained	7065	0	1	0	0
GCF_003288375.1|NZ_CP030341.1|fosA|4986751|4987167	blk008162	PRJNA316321	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288475.1|NZ_CP030347.1|fosA|201361|201783	blk008163	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	B	1.0	244	0	partial_or_boundary_limited		1	0	0	1
GCF_003288475.1|NZ_CP030347.1|tet(G)|359868|361040	blk008164	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	B	0.25	940	0	partial_or_boundary_limited		1	0	0	3
GCF_003288475.1|NZ_CP030347.1|floR2|361980|363191	blk008164	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	B	0.25	521	0	partial_or_boundary_limited		1	0	0	3
GCF_003288475.1|NZ_CP030347.1|rmtB4|369252|370004	blk008164	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	B	0.25	838	0	partial_or_boundary_limited		1	0	0	3
GCF_003288475.1|NZ_CP030347.1|sul1|384479|385315	blk008164	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	B	0.25	1346	0	partial_or_boundary_limited		1	0	0	3
GCF_003288475.1|NZ_CP030347.1|blaACT-17|468956|470098	blk008165	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288475.1|NZ_CP030347.1|oqxA|2372740|2373912	blk008166	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288475.1|NZ_CP030347.1|oqxB|2373939|2377088	blk008166	PRJNA316321	Enterobacter hormaechei	Enterobacter	other	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288335.1|NZ_CP030351.1|fosA|2651846|2652250	blk008167	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288335.1|NZ_CP030351.1|catB7|3092448|3093083	blk008168	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288335.1|NZ_CP030351.1|blaOXA-486|4703873|4704658	blk008169	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288335.1|NZ_CP030351.1|aph(3')-IIb|5553310|5554113	blk008170	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003288335.1|NZ_CP030351.1|blaPDC|5566902|5567651	blk008170	PRJNA316321	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585185.1|NZ_CP030717.1|oqxB|1153807|1156956	blk008171	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585185.1|NZ_CP030717.1|oqxA|1156983|1158155	blk008171	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585185.1|NZ_CP030717.1|blaSHV-1|2682665|2683522	blk008172	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585185.1|NZ_CP030717.1|fosA|4562281|4562697	blk008173	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585205.1|NZ_CP030725.1|oqxB|1152479|1155628	blk008174	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585205.1|NZ_CP030725.1|oqxA|1155655|1156827	blk008174	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585205.1|NZ_CP030725.1|blaSHV-1|2682403|2683260	blk008175	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585205.1|NZ_CP030725.1|sul2|3963269|3964081	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	568	0	complete_and_fully_contained	497	0	3	5	1
GCF_024585205.1|NZ_CP030725.1|sul1|3970350|3971186	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	707	0	complete_and_fully_contained	644	0	4	4	1
GCF_024585205.1|NZ_CP030725.1|ere(A)|3971713|3972750	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	2070	0	complete_and_fully_contained	2007	0	3	5	1
GCF_024585205.1|NZ_CP030725.1|arr|3973634|3974044	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	1179	0	complete_and_fully_contained	955	0	3	5	1
GCF_024585205.1|NZ_CP030725.1|aac(3)-IIg|3974175|3974981	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	242	0	complete_and_fully_contained	18	0	3	5	1
GCF_024585205.1|NZ_CP030725.1|aac(6')-IIc|3977069|3977647	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	163	0	complete_and_fully_contained	394	0	4	4	1
GCF_024585205.1|NZ_CP030725.1|blaSHV-12|3980457|3981314	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	137	0	complete_and_fully_contained	74	0	4	4	1
GCF_024585205.1|NZ_CP030725.1|catA2|3986331|3986969	blk008176	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.125	147	0	complete_and_fully_contained	95	0	4	4	1
GCF_024585205.1|NZ_CP030725.1|blaTEM-1|4140432|4141289	blk008177	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.3333333333333333	183	0	complete_and_fully_contained	7871	0	1	4	0
GCF_024585205.1|NZ_CP030725.1|tet(D)|4150680|4151861	blk008177	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.3333333333333333	764	0	complete_and_fully_contained	701	0	4	1	0
GCF_024585205.1|NZ_CP030725.1|aac(6')-Ib3|4154866|4155417	blk008177	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	0.3333333333333333	231	0	complete_and_fully_contained	176	0	5	0	0
GCF_024585205.1|NZ_CP030725.1|aph(3')-Ia|4187185|4187997	blk008178	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	B	1.0	161	0	complete_and_fully_contained	105	0	6	0	2
GCF_024585205.1|NZ_CP030725.1|fosA|4785333|4785749	blk008179	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585225.1|NZ_CP030733.1|oqxB|1152480|1155629	blk008180	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585225.1|NZ_CP030733.1|oqxA|1155656|1156828	blk008180	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585225.1|NZ_CP030733.1|blaSHV-1|2682402|2683259	blk008181	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585225.1|NZ_CP030733.1|fosA|4562016|4562432	blk008182	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585245.1|NZ_CP030741.1|oqxB|1152480|1155629	blk008183	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585245.1|NZ_CP030741.1|oqxA|1155656|1156828	blk008183	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585245.1|NZ_CP030741.1|blaSHV-1|2681338|2682195	blk008184	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_024585245.1|NZ_CP030741.1|fosA|4560935|4561351	blk008185	PRJNA478567	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003319235.1|NZ_CP030861.1|blaPDC-15|1583743|1584933	blk008186	PRJNA419995	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003319235.1|NZ_CP030861.1|aph(3')-IIb|1597295|1598098	blk008186	PRJNA419995	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003319235.1|NZ_CP030861.1|blaOXA-494|2593806|2594591	blk008187	PRJNA419995	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003319235.1|NZ_CP030861.1|catB7|4125725|4126360	blk008188	PRJNA419995	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003319235.1|NZ_CP030861.1|fosA|4792216|4792620	blk008189	PRJNA419995	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003323835.1|NZ_CP030874.1|oqxB|1212100|1215246	blk008190	PRJNA479566	Klebsiella sp.	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003323835.1|NZ_CP030874.1|blaORN-1|2548730|2549602	blk008191	PRJNA479566	Klebsiella sp.	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003323835.1|NZ_CP030874.1|fosA|4705941|4706357	blk008192	PRJNA479566	Klebsiella sp.	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|catB7|786594|787229	blk008193	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|aph(3')-IIb|1753709|1754512	blk008194	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|blaPDC-31|1766874|1768064	blk008194	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|aac(2')-IIa|2137092|2137871	blk008195	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	1.0	9380	0	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|aph(3'')-Ib|4145988|4146788	blk008196	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.5	66	0	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|aph(6)-Id|4146791|4147624	blk008196	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.5	869	0	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|fosA|5440312|5440716	blk008197	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369775.1|NZ_CP030910.1|blaOXA-486|6772206|6772991	blk008198	PRJNA477422	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003408495.1|NZ_CP030911.1|aph(3')-IIb|966839|967642	blk008199	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003408495.1|NZ_CP030911.1|blaPDC-5|980004|981194	blk008199	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003408495.1|NZ_CP030911.1|fosA|4666604|4667008	blk008200	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003408495.1|NZ_CP030911.1|ant(2'')-Ia|5149866|5150396	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	146	0	complete_and_fully_contained	1256	0	1	2	2
GCF_003408495.1|NZ_CP030911.1|blaOXA-1|5150518|5151345	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	798	0	complete_and_fully_contained	1908	0	1	2	2
GCF_003408495.1|NZ_CP030911.1|aac(6')-31|5151476|5152027	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	166	0	complete_and_fully_contained	2866	0	1	2	2
GCF_003408495.1|NZ_CP030911.1|aph(3')-VIa|5159082|5159858	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	278	0	complete_and_fully_contained	6822	0	1	2	2
GCF_003408495.1|NZ_CP030911.1|sul1|5162650|5163498	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	614	0	complete_and_fully_contained	3182	0	2	1	2
GCF_003408495.1|NZ_CP030911.1|cmx|5165104|5166276	blk008201	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	3	0	complete_and_fully_contained	404	0	2	1	2
GCF_003408495.1|NZ_CP030911.1|catB7|5191430|5192065	blk008202	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003408495.1|NZ_CP030911.1|blaOXA-494|6882838|6883623	blk008203	PRJNA477430	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369755.1|NZ_CP030912.1|aph(3')-IIb|957942|958745	blk008204	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369755.1|NZ_CP030912.1|blaPDC-3|971094|972284	blk008204	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369755.1|NZ_CP030912.1|fosA|4673387|4673791	blk008205	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369755.1|NZ_CP030912.1|sul1|5087938|5088786	blk008206	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.25	982	0	complete_and_fully_contained	1171	0	1	1	1
GCF_003369755.1|NZ_CP030912.1|aac(6')-31|5095394|5095945	blk008206	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.25	166	0	complete_and_fully_contained	2866	0	1	1	1
GCF_003369755.1|NZ_CP030912.1|blaOXA-1|5096076|5096903	blk008206	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.25	798	0	complete_and_fully_contained	1908	0	1	1	1
GCF_003369755.1|NZ_CP030912.1|ant(2'')-Ia|5097025|5097555	blk008206	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.25	146	0	complete_and_fully_contained	1256	0	1	1	1
GCF_003369755.1|NZ_CP030912.1|catB7|5152400|5153035	blk008207	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369755.1|NZ_CP030912.1|blaOXA-395|7048265|7049050	blk008208	PRJNA477432	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369735.1|NZ_CP030913.1|aph(3')-IIb|967492|968295	blk008209	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369735.1|NZ_CP030913.1|blaPDC-5|980657|981847	blk008209	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369735.1|NZ_CP030913.1|fosA|4603508|4603912	blk008210	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369735.1|NZ_CP030913.1|ant(2'')-Ia|5086782|5087312	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	146	0	complete_and_fully_contained	1256	0	1	2	2
GCF_003369735.1|NZ_CP030913.1|blaOXA-1|5087434|5088261	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	798	0	complete_and_fully_contained	1908	0	1	2	2
GCF_003369735.1|NZ_CP030913.1|aac(6')-31|5088392|5088943	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	166	0	complete_and_fully_contained	2866	0	1	2	2
GCF_003369735.1|NZ_CP030913.1|aph(3')-VIa|5095998|5096774	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	278	0	complete_and_fully_contained	6822	0	1	2	2
GCF_003369735.1|NZ_CP030913.1|sul1|5099566|5100414	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	614	0	complete_and_fully_contained	3182	0	2	1	2
GCF_003369735.1|NZ_CP030913.1|cmx|5102020|5103192	blk008211	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	B	0.16666666666666666	3	0	complete_and_fully_contained	404	0	2	1	2
GCF_003369735.1|NZ_CP030913.1|catB7|5128346|5128981	blk008212	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003369735.1|NZ_CP030913.1|blaOXA-494|6811376|6812161	blk008213	PRJNA477434	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003330945.1|NZ_CP030923.1|fosA|658887|659303	blk008214	PRJNA480538	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003330945.1|NZ_CP030923.1|oqxB17|2536239|2539388	blk008215	PRJNA480538	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003330945.1|NZ_CP030923.1|oqxA10|2539415|2540587	blk008215	PRJNA480538	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003330945.1|NZ_CP030923.1|blaSHV-1|4012980|4013837	blk008216	PRJNA480538	Klebsiella pneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_014217415.1|NZ_CP031061.1|oqxB|1159583|1162732	blk008217	PRJNA481410	Klebsiella variicola	Klebsiella	Klebsiella group	B	0.5	6921	0	no_structurally_resolved_IS		1	0	0	0
GCF_014217415.1|NZ_CP031061.1|oqxA|1162759|1163931	blk008217	PRJNA481410	Klebsiella variicola	Klebsiella	Klebsiella group	B	0.5	5722	0	no_structurally_resolved_IS		1	0	0	0
GCF_014217415.1|NZ_CP031061.1|blaLEN-133|2835727|2836584	blk008218	PRJNA481410	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_014217415.1|NZ_CP031061.1|fosA|4825059|4825475	blk008219	PRJNA481410	Klebsiella variicola	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003443835.1|NZ_CP031257.1|oqxB|1204043|1207192	blk008220	PRJNA482505	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003443835.1|NZ_CP031257.1|oqxA|1207219|1208391	blk008220	PRJNA482505	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_003443835.1|NZ_CP031257.1|blaOKP-B-15|2623888|2624745	blk008221	PRJNA482505	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_003443835.1|NZ_CP031257.1|fosA|4469022|4469438	blk008222	PRJNA482505	Klebsiella quasipneumoniae	Klebsiella	Klebsiella group	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCF_002411865.3|NZ_CP031449.2|aph(3')-IIb|951544|952347	blk008223	PRJNA411997	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
GCF_002411865.3|NZ_CP031449.2|blaPDC-31|964696|965886	blk008223	PRJNA411997	Pseudomonas aeruginosa	Pseudomonas	P. aeruginosa	A	0.5		1	no_structurally_resolved_IS		1	0	0	0
