assembly_version	organism	scheme	st	profile
GCF_009833945.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_011106605.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009387915.1	Klebsiella pneumoniae	klebsiella	1315	gapA(14),infB(3),mdh(6),pgi(1),phoE(21),rpoB(10),tonB(1)
GCF_009738595.2	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_010093005.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(~126),mdh(-),pgi(-),phoE(-),rpoB(264?),tonB(-)
GCF_009661415.2	Klebsiella pneumoniae	klebsiella	26	gapA(2),infB(1),mdh(1),pgi(1),phoE(9),rpoB(1),tonB(18)
GCF_009755705.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_009931175.1	Klebsiella pneumoniae	klebsiella	412	gapA(2),infB(1),mdh(2),pgi(1),phoE(9),rpoB(1),tonB(112)
GCF_009791495.1	Klebsiella pneumoniae	klebsiella	15	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_011742585.2	Klebsiella pneumoniae	klebsiella	2096	gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(46),tonB(1)
GCF_008694045.1	Klebsiella planticola	klebsiella	-	gapA(~146),infB(~120),mdh(-),pgi(170?),phoE(~282),rpoB(~140),tonB(-)
GCF_009497715.1	Klebsiella variicola	klebsiella	1562	gapA(16),infB(24),mdh(36),pgi(27),phoE(29),rpoB(22),tonB(105)
GCF_009931035.1	Klebsiella pneumoniae	klebsiella	290	gapA(2),infB(1),mdh(1),pgi(37),phoE(10),rpoB(1),tonB(86)
GCF_009914235.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009387795.1	Klebsiella quasipneumoniae	klebsiella	1321	gapA(18),infB(22),mdh(123),pgi(111),phoE(94),rpoB(61),tonB(228)
GCF_011006575.1	Klebsiella pneumoniae	klebsiella	1027	gapA(2),infB(1),mdh(1),pgi(1),phoE(9),rpoB(4),tonB(14)
GCF_011045595.1	Klebsiella pneumoniae	klebsiella	1	gapA(4),infB(4),mdh(1),pgi(1),phoE(7),rpoB(4),tonB(10)
GCF_011022255.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_011604725.1	Klebsiella aerogenes	klebsiella	-	gapA(~361),infB(~196),mdh(-),pgi(197),phoE(~329),rpoB(~263),tonB(-)
GCF_009661535.2	Klebsiella pneumoniae	klebsiella	395	gapA(3),infB(1),mdh(2),pgi(4),phoE(1),rpoB(1),tonB(4)
GCF_011065365.1	Klebsiella pneumoniae	klebsiella	76	gapA(4),infB(1),mdh(1),pgi(1),phoE(21),rpoB(1),tonB(35)
GCF_009720445.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_009734105.1	Klebsiella pneumoniae	klebsiella	15	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_008728415.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009497695.1	Klebsiella pneumoniae	klebsiella	23	gapA(2),infB(1),mdh(1),pgi(1),phoE(9),rpoB(4),tonB(12)
GCF_009661615.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009914255.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_011290675.2	Klebsiella planticola	klebsiella	-	gapA(~146),infB(~120),mdh(-),pgi(170?),phoE(~282),rpoB(~140),tonB(-)
GCF_009497735.1	Klebsiella pneumoniae	klebsiella	392	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(40)
GCF_009661455.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009856585.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009660375.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009497755.1	Klebsiella pneumoniae	klebsiella	1265	gapA(2),infB(1),mdh(1),pgi(1),phoE(10),rpoB(4),tonB(12)
GCF_009791475.1	Klebsiella pneumoniae	klebsiella	15	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_008931565.1	Klebsiella pneumoniae	klebsiella	1109	gapA(2),infB(3),mdh(2),pgi(2),phoE(168),rpoB(4),tonB(4)
GCF_011764365.2	Klebsiella pneumoniae	klebsiella	273	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(4)
GCF_011106795.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_008807175.1	Klebsiella quasipneumoniae	klebsiella	3876	gapA(17),infB(19),mdh(39),pgi(39),phoE(268),rpoB(18),tonB(156)
GCF_011752495.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009661485.2	Klebsiella pneumoniae	klebsiella	377	gapA(10),infB(20),mdh(2),pgi(1),phoE(9),rpoB(11),tonB(12)
GCF_011106775.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009601745.1	Klebsiella pneumoniae	klebsiella	-	gapA(2),infB(~148),mdh(6),pgi(1),phoE(9),rpoB(7),tonB(42)
GCF_009387775.1	Klebsiella pneumoniae	klebsiella	39	gapA(2),infB(1),mdh(2),pgi(4),phoE(9),rpoB(1),tonB(14)
GCF_008728695.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009867115.1	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_010586985.1	Klebsiella pneumoniae	klebsiella	10	gapA(4),infB(1),mdh(7),pgi(1),phoE(9),rpoB(1),tonB(12)
GCF_010183645.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_010183685.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009834285.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009684575.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_011129215.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_009002435.1	Klebsiella quasipneumoniae	klebsiella	668	gapA(17),infB(19),mdh(82),pgi(81),phoE(122),rpoB(63),tonB(148)
GCF_008931345.1	Klebsiella pneumoniae	klebsiella	12	gapA(6),infB(3),mdh(1),pgi(1),phoE(12),rpoB(1),tonB(4)
GCF_009387815.1	Klebsiella pneumoniae	klebsiella	873	gapA(14),infB(1),mdh(2),pgi(1),phoE(7),rpoB(4),tonB(182)
GCF_009025895.1	Klebsiella pneumoniae	klebsiella	16	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_013416085.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013366555.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_013462275.1	Klebsiella planticola	klebsiella	-	gapA(~146),infB(~120),mdh(-),pgi(170?),phoE(~282),rpoB(~140),tonB(-)
GCF_013366565.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_013366585.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_013377595.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_013730235.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013457875.1	Klebsiella ornithinolytica	klebsiella	-	gapA(146),infB(120?),mdh(-),pgi(170),phoE(~277),rpoB(~140),tonB(-)
GCF_013168295.1	Klebsiella pneumoniae	klebsiella	967	gapA(2),infB(1),mdh(19),pgi(4),phoE(9),rpoB(4),tonB(34)
GCF_013457615.1	Klebsiella ornithinolytica	klebsiella	-	gapA(~146),infB(~120),mdh(-),pgi(170),phoE(282),rpoB(~148),tonB(-)
GCF_013378195.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013590775.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013730675.1	Klebsiella pneumoniae	klebsiella	292	gapA(2),infB(1),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013378155.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013425975.1	Klebsiella ornithinolytica	klebsiella	-	gapA(146),infB(~120),mdh(-),pgi(170),phoE(~277),rpoB(140?),tonB(-)
GCF_013416055.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013377655.2	Klebsiella quasipneumoniae	klebsiella	3234	gapA(42),infB(22),mdh(55),pgi(22),phoE(107),rpoB(128),tonB(114)
GCF_013366575.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_011784425.1	Klebsiella variicola	klebsiella	-	gapA(16),infB(24),mdh(21),pgi(67),phoE(47),rpoB(40),tonB(67)
GCF_012113615.1	Klebsiella pneumoniae	klebsiella	-	gapA(2),infB(1),mdh(1),pgi(1),phoE(89),rpoB(1),tonB(4)
GCF_012167215.1	Klebsiella pneumoniae	klebsiella	4327	gapA(4),infB(1),mdh(1),pgi(1),phoE(16),rpoB(1),tonB(6)
GCF_013727635.1	Klebsiella aerogenes	klebsiella	-	gapA(361),infB(~196),mdh(-),pgi(~198),phoE(463),rpoB(263),tonB(-)
GCF_012169405.1	Klebsiella pneumoniae	klebsiella	86	gapA(9),infB(4),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(27)
GCF_013366635.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_012167385.1	Klebsiella pneumoniae	klebsiella	228	gapA(2),infB(3),mdh(6),pgi(1),phoE(27),rpoB(5),tonB(4)
GCF_013378275.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_013349085.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013376595.1	Klebsiella pneumoniae	klebsiella	37	gapA(2),infB(9),mdh(2),pgi(1),phoE(13),rpoB(1),tonB(16)
GCF_013377665.2	Klebsiella quasipneumoniae	klebsiella	138	gapA(18),infB(22),mdh(26),pgi(23),phoE(31),rpoB(13),tonB(49)
GCF_013636415.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(~276),tonB(-)
GCF_013407605.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013635015.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013606065.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013348925.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013407715.1	Klebsiella pneumoniae	klebsiella	1519	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(9),tonB(79)
GCF_013407825.1	Klebsiella pneumoniae	klebsiella	1519	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(9),tonB(79)
GCF_013283935.1	Klebsiella pneumoniae	klebsiella	1764	gapA(5),infB(3),mdh(1),pgi(1),phoE(9),rpoB(4),tonB(283)
GCF_012029655.1	Klebsiella terrigena	klebsiella	-	gapA(~33),infB(54),mdh(-),pgi(73),phoE(69),rpoB(~35),tonB(~128)
GCF_013728275.1	Klebsiella variicola	klebsiella	3815	gapA(16),infB(24),mdh(227),pgi(49),phoE(83),rpoB(22),tonB(124)
GCF_012167075.1	Klebsiella pneumoniae	klebsiella	889	gapA(3),infB(1),mdh(1),pgi(4),phoE(3),rpoB(1),tonB(19)
GCF_013409165.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_012113635.1	Klebsiella pneumoniae	klebsiella	107	gapA(2),infB(1),mdh(2),pgi(17),phoE(27),rpoB(1),tonB(39)
GCF_013305245.1	Klebsiella variicola	klebsiella	1747	gapA(108),infB(24),mdh(21),pgi(33),phoE(52),rpoB(22),tonB(67)
GCF_013694405.1	Klebsiella pneumoniae	klebsiella	147	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(38)
GCF_013408385.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_013610655.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(~276),tonB(-)
GCF_013348905.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013408885.1	Klebsiella quasipneumoniae	klebsiella	3540	gapA(18),infB(22),mdh(56),pgi(61),phoE(234),rpoB(105),tonB(357)
GCF_012113655.1	Klebsiella pneumoniae	klebsiella	629	gapA(2),infB(3),mdh(87),pgi(1),phoE(12),rpoB(1),tonB(26)
GCF_013416125.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013416105.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013624225.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013376535.2	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013378235.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013608545.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_013409055.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013349045.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013378215.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013378175.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013624375.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_012944055.1	Klebsiella pneumoniae	klebsiella	660	gapA(2),infB(1),mdh(2),pgi(1),phoE(4),rpoB(1),tonB(25)
GCF_013403435.2	Klebsiella aerogenes	klebsiella	-	gapA(~168),infB(~196),mdh(-),pgi(198),phoE(~463),rpoB(~165),tonB(-)
GCF_013704985.1	Klebsiella pneumoniae	klebsiella	359	gapA(10),infB(1),mdh(2),pgi(1),phoE(9),rpoB(27),tonB(6)
GCF_013348945.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013416035.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013282295.1	Klebsiella pneumoniae	klebsiella	659	gapA(66),infB(1),mdh(65),pgi(1),phoE(9),rpoB(11),tonB(18)
GCF_013729075.1	Klebsiella pneumoniae	klebsiella	17	gapA(2),infB(1),mdh(1),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_013734035.1	Klebsiella pneumoniae	klebsiella	1380	gapA(2),infB(3),mdh(1),pgi(1),phoE(9),rpoB(10),tonB(4)
GCF_013731305.1	Klebsiella pneumoniae	klebsiella	2552	gapA(2),infB(3),mdh(1),pgi(6),phoE(12),rpoB(1),tonB(12)
GCF_013305325.1	Klebsiella pneumoniae	klebsiella	515	gapA(2),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013348965.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013732655.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(276?),tonB(-)
GCF_013408255.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_013724605.1	Klebsiella pneumoniae	klebsiella	461	gapA(3),infB(1),mdh(13),pgi(34),phoE(63),rpoB(1),tonB(64)
GCF_013376555.1	Klebsiella pneumoniae	klebsiella	340	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(18)
GCF_013731735.1	Klebsiella pneumoniae	klebsiella	3705	gapA(2),infB(1),mdh(1),pgi(1),phoE(17),rpoB(1),tonB(23)
GCF_013694425.1	Klebsiella pneumoniae	klebsiella	147	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(38)
GCF_013378295.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013423825.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013348885.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013408755.1	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013349065.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013305305.1	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013611495.1	Klebsiella pneumoniae	klebsiella	3705	gapA(2),infB(1),mdh(1),pgi(1),phoE(17),rpoB(1),tonB(23)
GCF_013408625.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_012029975.2	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013378255.1	Klebsiella pneumoniae	klebsiella	307	gapA(4),infB(1),mdh(2),pgi(52),phoE(1),rpoB(1),tonB(7)
GCF_012029935.2	Klebsiella pneumoniae	klebsiella	13	gapA(2),infB(3),mdh(1),pgi(1),phoE(10),rpoB(1),tonB(19)
GCF_012029945.2	Klebsiella pneumoniae	klebsiella	258	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_012030545.2	Klebsiella pneumoniae	klebsiella	512	gapA(54),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(79)
GCF_013348985.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013378315.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013349025.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_012029895.2	Klebsiella pneumoniae	klebsiella	37	gapA(2),infB(9),mdh(2),pgi(1),phoE(13),rpoB(1),tonB(16)
GCF_011769825.1	Klebsiella pneumoniae	klebsiella	15	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_011769725.1	Klebsiella pneumoniae	klebsiella	147	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(38)
GCF_012029695.2	Klebsiella pneumoniae	klebsiella	14	gapA(1),infB(6),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(1)
GCF_013349005.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013624775.1	Klebsiella quasipneumoniae	klebsiella	-	gapA(18),infB(22),mdh(~566),pgi(59),phoE(11),rpoB(61),tonB(147)
GCF_011769805.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_014189245.1	Klebsiella quasipneumoniae	klebsiella	3506	gapA(18),infB(22),mdh(56),pgi(61),phoE(234),rpoB(20),tonB(169)
GCF_013783245.1	Klebsiella pneumoniae	klebsiella	37	gapA(2),infB(9),mdh(2),pgi(1),phoE(13),rpoB(1),tonB(16)
GCF_014169755.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(146?),tonB(-)
GCF_013744615.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
GCF_014170935.1	Klebsiella pneumoniae	klebsiella	29	gapA(2),infB(3),mdh(2),pgi(2),phoE(6),rpoB(4),tonB(4)
GCF_015135515.1	Klebsiella quasipneumoniae	klebsiella	2131	gapA(18),infB(22),mdh(26),pgi(22),phoE(171),rpoB(20),tonB(51)
GCF_014217275.1	Klebsiella michiganensis	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(~276),tonB(-)
GCF_013745295.1	Klebsiella pneumoniae	klebsiella	1777	gapA(113),infB(1),mdh(2),pgi(1),phoE(10),rpoB(16),tonB(121)
GCF_014169535.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(146?),tonB(-)
GCF_014169335.1	Klebsiella pneumoniae	klebsiella	655	gapA(1),infB(1),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(23)
GCF_013796245.1	Klebsiella pneumoniae	klebsiella	111	gapA(2),infB(1),mdh(5),pgi(1),phoE(17),rpoB(4),tonB(42)
GCF_014168815.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(148?),tonB(-)
GCF_014169075.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(146?),tonB(-)
GCF_014168655.1	Klebsiella pneumoniae	klebsiella	4	gapA(3),infB(1),mdh(1),pgi(1),phoE(3),rpoB(3),tonB(1)
GCF_014883955.1	Klebsiella pneumoniae	klebsiella	504	gapA(2),infB(1),mdh(1),pgi(1),phoE(3),rpoB(3),tonB(18)
GCF_014495765.1	Klebsiella pneumoniae	klebsiella	147	gapA(3),infB(4),mdh(6),pgi(1),phoE(7),rpoB(4),tonB(38)
GCF_013782105.1	Klebsiella pneumoniae	klebsiella	-	gapA(2),infB(3),mdh(6),pgi(75),phoE(~9),rpoB(7),tonB(137)
GCF_014169555.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(146?),tonB(-)
GCF_014169515.1	Klebsiella sp.	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(-),phoE(-),rpoB(146?),tonB(-)
GCF_015138775.1	Klebsiella pneumoniae	klebsiella	20	gapA(2),infB(3),mdh(1),pgi(1),phoE(4),rpoB(4),tonB(4)
GCF_013737695.1	Klebsiella pneumoniae	klebsiella	359	gapA(10),infB(1),mdh(2),pgi(1),phoE(9),rpoB(27),tonB(6)
GCF_015277995.1	Klebsiella pneumoniae	klebsiella	5511	gapA(2),infB(9),mdh(220),pgi(1),phoE(13),rpoB(1),tonB(16)
GCF_014169215.1	Klebsiella aerogenes	klebsiella	-	gapA(168),infB(~196),mdh(-),pgi(~198),phoE(463),rpoB(57),tonB(-)
GCF_013791265.1	Klebsiella pneumoniae	klebsiella	45	gapA(2),infB(1),mdh(1),pgi(6),phoE(7),rpoB(1),tonB(12)
GCF_014217415.1	Klebsiella variicola	klebsiella	5059	gapA(16),infB(18),mdh(84),pgi(31),phoE(92),rpoB(29),tonB(75)
GCF_014189265.1	Klebsiella quasipneumoniae	klebsiella	2275	gapA(18),infB(22),mdh(26),pgi(22),phoE(115),rpoB(52),tonB(51)
GCF_014168575.1	Klebsiella pneumoniae	klebsiella	101	gapA(2),infB(6),mdh(1),pgi(5),phoE(4),rpoB(1),tonB(6)
GCF_015239295.1	Klebsiella pneumoniae	klebsiella	11	gapA(3),infB(3),mdh(1),pgi(1),phoE(1),rpoB(1),tonB(4)
GCF_013826985.1	Klebsiella oxytoca	klebsiella	-	gapA(147),infB(133),mdh(-),pgi(~174),phoE(-),rpoB(~149),tonB(-)
GCF_014725775.1	Klebsiella pneumoniae	klebsiella	86	gapA(9),infB(4),mdh(2),pgi(1),phoE(1),rpoB(1),tonB(27)
GCF_013735895.1	Klebsiella pneumoniae	klebsiella	188	gapA(3),infB(1),mdh(1),pgi(3),phoE(4),rpoB(28),tonB(39)
GCF_013735435.1	Klebsiella grimontii	klebsiella	-	gapA(~147),infB(-),mdh(-),pgi(~174),phoE(-),rpoB(~276),tonB(-)
